,ID,Lat,Long,ListPrice,SaleYear,Bathroom,Bedroom,BuiltYear,BuildDecade,MajorRenov,FinishSqFt,LotSqFt,MSA,City,HighSchool,SalePrice
15977,26755436,32.880765,-96.788607,490073.43,2013,4,4,1954,1950,NONE,3007,13068,Dallas,Dallas,Hillcrest High School,483552.680409
15978,26875286,32.975503,-96.770478,469000,2013,4,4,1977,1970,NONE,3378,10454,Dallas,Dallas,Pearce High School,457383.397757
15979,26875415,32.979539,-96.777473,415000,2014,4,4,1976,1970,NONE,3276,13503,Dallas,Dallas,Pearce High School,411932.71251
15980,26789487,32.897364,-96.8398,439000,2013,2.5,3,1954,1950,NONE,2118,15276.58067,Dallas,Dallas,W T White High School,427309.000501
15981,26790635,32.875568,-96.852149,206900,2014,1,3,1950,1950,NONE,1277,7840,Dallas,Dallas,W T White High School,205858.635485
15982,26790656,32.877851,-96.854091,209900,2013,2,3,1951,1950,2010,1455,8023,Dallas,Dallas,W T White High School,205545.309686
15983,26690558,32.822701,-96.77876,490073.43,2013,3.5,3,1920,1920,NONE,2981,8712,Dallas,Dallas,North Dallas High School,484958.959515
15984,26693605,32.81696,-96.754173,490073.43,2013,3.5,4,2010,2010,NONE,3702,7405,Dallas,Dallas,Woodrow Wilson High School,484566.74945
15985,26694899,32.827272,-96.767403,449977,2014,2,3,1926,1920,NONE,1902,6969,Dallas,Dallas,Woodrow Wilson High School,439192.584412
15986,26639457,32.994075,-96.842361,450000,2013,3,4,1987,1980,NONE,3792,8276,Dallas,Dallas,Shepton High School,442297.673336
15987,26639685,33.143556,-96.811601,204900,2013,2,4,1989,1980,NONE,2105,6534,Dallas,Frisco,Frisco High School,203331.026595
15988,26756398,32.891241,-96.796649,490073.43,2013,2.5,4,1951,1950,NONE,2678,7143.5,Dallas,Dallas,Hillcrest High School,484850.975805
15989,26760315,32.85645,-96.816149,490073.43,2011,3,3,1946,1940,2011,2709,8450,Dallas,Dallas,Thomas Jefferson High School,484315.798604
15990,26760600,32.858156,-96.817178,490073.43,2013,3,3,1948,1940,NONE,2685,11325,Dallas,Dallas,Thomas Jefferson High School,484902.230132
15991,26883580,32.910186,-96.707217,129900,2014,2,4,1977,1970,NONE,2151,6969,Dallas,Dallas,Berkner High School,134407.392356
15992,26886921,32.899062,-96.737621,424900,2013,3,4,1980,1980,NONE,3148,10018,Dallas,Dallas,Lake Highlands High School,413365.74551
15993,26887306,32.98055,-96.784312,375000,2013,3,4,1977,1970,NONE,2334,12196,Dallas,Dallas,Pearce High School,367080.894783
15994,26889704,32.973011,-96.796447,470000,2014,3,4,1980,1980,NONE,2942,8768,Dallas,Dallas,Pearce High School,458453.122691
15995,26898020,32.792519,-96.773181,164990,2014,2,2,1985,1980,NONE,1406,3049,Dallas,Dallas,North Dallas High School,162566.880712
15996,26902551,32.864517,-96.844323,490073.43,2014,3.5,5,1994,1990,NONE,3971,6098,Dallas,Dallas,Thomas Jefferson High School,484496.37381
15997,26906044,32.90811,-96.878849,174000,2014,2,3,1987,1980,NONE,1569,4268,Dallas,Dallas,W T White High School,170779.373333
15998,26910129,32.677609,-96.903792,125000,2013,2,3,1990,1990,NONE,1739,7840,Dallas,Dallas,Duncanville High School,125132.471651
15999,26910557,32.813476,-96.683841,94900,2013,2,3,1987,1980,NONE,1472,5183,Dallas,Dallas,Skyline High School,90034.6493457
16000,26913266,32.986434,-96.809429,490073.43,2014,3,3,1997,1990,NONE,3713,15083.97844,Dallas,Dallas,W T White High School,481801.003562
16001,26914609,32.655725,-96.963657,137750,2013,2.5,3,1994,1990,NONE,1859,5253,Dallas,Dallas,Duncanville High School,135086.218276
16002,26805767,32.915419,-96.849436,319990,2013,2,3,1965,1960,NONE,2296,11325,Dallas,Dallas,W T White High School,314419.938538
16003,26806739,32.885916,-96.850064,324900,2014,2,3,1955,1950,NONE,1896,7123.5,Dallas,Dallas,W T White High School,317945.474899
16004,26807060,32.885293,-96.863055,259000,2013,2,3,1956,1950,2009,1621,13416,Dallas,Dallas,W T White High School,251089.721418
16005,26807493,32.892854,-96.862678,449900,2014,2.5,4,1960,1960,NONE,3284,12196,Dallas,Dallas,W T White High School,435134.506497
16006,26643071,33.133887,-96.791652,225000,2014,2,3,1991,1990,NONE,2222,7405,Dallas,Frisco,Centennial High School,224409.149692
16007,26807845,32.882009,-96.87169,279900,2014,3,4,1963,1960,NONE,2854,8711.5,Dallas,Dallas,W T White High School,276869.370733
16008,26809102,32.89884,-96.852136,489000,2014,3,4,1963,1960,2013,2700,15276.58067,Dallas,Dallas,W T White High School,475027.339725
16009,26700933,32.810091,-96.732251,490073.43,2014,3.5,4,2014,2010,2014,3425,8111,Dallas,Dallas,Woodrow Wilson High School,484485.621013
16010,26810556,32.877428,-96.86729,199900,2013,3,3,1955,1950,NONE,1619,7644,Dallas,Dallas,Thomas Jefferson High School,193650.091089
16011,26815869,32.660244,-96.826969,99900,2014,2,5,1957,1950,NONE,1967,8494,Dallas,Dallas,David W Carter High School,99276.9080449
16012,26817899,32.730223,-96.639972,70000,2014,2,3,1982,1980,NONE,1059,6098,Dallas,Dallas,H Grady Spruce High School,61876.8022608
16013,26819817,32.753935,-96.662151,65000,2013,2,4,1969,1960,NONE,1741,14679,Dallas,Dallas,W W Samuell High School,68659.3456299
16014,26830609,32.803876,-96.706519,182500,2014,2,3,1959,1950,NONE,1677,7405,Dallas,Dallas,Bryan Adams High School,181639.109984
16015,26703262,32.833081,-96.761069,384000,2014,2,3,1940,1940,NONE,2023,6969,Dallas,Dallas,Woodrow Wilson High School,379443.930551
16016,26936555,32.944779,-96.854191,339900,2013,2,3,1996,1990,NONE,1998,5227,Dallas,Addison,W T White High School,333451.688793
16017,26936956,32.944444,-96.843074,215000,2013,2.5,2,1998,1990,NONE,1590,1742,Dallas,Addison,W T White High School,212070.274555
16018,26643998,33.066082,-96.721182,190000,2013,3,3,1992,1990,NONE,2049,7405,Dallas,Plano,Clark High School,190062.121718
16019,26644256,33.178961,-96.685033,225000,2013,3,4,1991,1990,NONE,2760,7405,Dallas,McKinney,McKinney Boyd High School,222924.922958
16020,26644258,33.179283,-96.68521,209000,2013,3.5,5,1989,1980,NONE,2800,8276,Dallas,McKinney,McKinney Boyd High School,204627.0955
16021,26650959,33.018624,-96.796853,465000,2014,3.5,4,1994,1990,NONE,3414,12632,Dallas,Plano,Shepton High School,456124.076241
16022,26651835,33.075245,-96.774928,234900,2013,2.5,4,1993,1990,NONE,2758,7405,Dallas,Plano,Jasper High School,233110.223284
16023,26651863,33.076996,-96.773786,239900,2013,3,5,1993,1990,NONE,3200,9981,Dallas,Plano,Jasper High School,236256.024564
16024,26651973,33.066177,-96.788855,257000,2013,2.5,4,1993,1990,NONE,2572,8276,Dallas,Plano,Jasper High School,252687.354869
16025,26653628,33.04003,-96.712549,229900,2014,3,3,1993,1990,NONE,2292,6534,Dallas,Plano,Clark High School,227406.752662
16026,26654286,33.092032,-96.661282,259900,2014,3,4,1993,1990,NONE,3031,7405,Dallas,Allen,Allen High School,256682.469851
16027,26851238,32.869065,-96.693502,195000,2013,2,3,1955,1950,NONE,2305,9583,Dallas,Dallas,Lake Highlands High School,186697.419121
16028,26851584,32.906645,-96.784401,490073.43,2013,3.5,5,1959,1950,NONE,3312,15276.58067,Dallas,Dallas,Hillcrest High School,485551.485624
16029,26854591,32.876724,-96.711283,329900,2013,2,3,1962,1960,NONE,1908,9639,Dallas,Dallas,Lake Highlands High School,321986.658475
16030,26704494,32.828846,-96.780495,449000,2013,2,2,1938,1930,NONE,1623,8276,Dallas,Dallas,Woodrow Wilson High School,432684.078788
16031,26704593,32.830167,-96.779892,250000,2011,2,2,1940,1940,2012,1352,7919,Dallas,Dallas,Woodrow Wilson High School,250413.162088
16032,26707760,32.838189,-96.737206,490073.43,2013,4,4,2006,2000,NONE,3765,8276,Dallas,Dallas,Woodrow Wilson High School,484517.856444
16033,26719378,32.727396,-96.855972,210000,2013,2,3,1950,1950,NONE,1944,8276,Dallas,Dallas,Moises E Molina High School,207556.554092
16034,26719915,32.741544,-96.867264,107900,2011,2,3,1926,1920,NONE,1578,7230,Dallas,Dallas,Sunset High School,101782.810983
16035,26727689,32.746692,-96.857987,159000,2013,1,3,1938,1930,NONE,1340,6534,Dallas,Dallas,Sunset High School,159473.685333
16036,26941833,32.978463,-96.86239,229900,2014,2.5,3,1980,1980,NONE,2234,10018,Dallas,Carrollton,W T White High School,226924.831092
16037,26943263,32.963486,-96.861403,251500,2014,2.5,4,1972,1970,NONE,2432,11848,Dallas,Carrollton,Smith High School,252822.678638
16038,26943719,32.96979,-96.860249,154750,2013,2.5,3,1979,1970,NONE,1750,7405,Dallas,Carrollton,W T White High School,153104.231646
16039,26945968,32.970133,-96.901505,205000,2013,2,4,1990,1990,NONE,2150,7405,Dallas,Carrollton,Smith High School,199447.329937
16040,26947107,32.973645,-96.87932,209900,2014,2,3,1983,1980,NONE,1994,9016,Dallas,Carrollton,Smith High School,203560.451345
16041,26947240,32.987138,-96.874546,179999,2013,3,4,1979,1970,NONE,2049,7840,Dallas,Carrollton,Smith High School,179649.809815
16042,26951066,32.95886,-96.852305,172500,2013,2.5,2,1975,1970,NONE,1960,8711.5,Dallas,Carrollton,W T White High School,171422.577444
16043,26951692,32.976112,-96.858344,194000,2013,2,3,1995,1990,NONE,1735,6534,Dallas,Carrollton,W T White High School,188757.674843
16044,26957743,32.575075,-96.978443,330000,2014,3,4,1998,1990,NONE,3254,10998.5,Dallas,Cedar Hill,Cedar Hill High School,320669.105455
16045,26957744,32.574506,-96.978737,240000,2013,2,3,1997,1990,NONE,2559,12196,Dallas,Cedar Hill,Cedar Hill High School,240006.461474
16046,26958882,32.614171,-96.947716,125000,2013,2.5,4,1995,1990,NONE,1769,4199,Dallas,Cedar Hill,NONE,121863.595488
16047,26778413,32.714928,-96.853769,50000,2013,2,3,1949,1940,NONE,838,5967,Dallas,Dallas,Justin F Kimball High School,60223.1398942
16048,26962506,32.583229,-96.917452,122000,2013,2,3,2000,2000,NONE,1750,6717,Dallas,Cedar Hill,Cedar Hill High School,117868.077355
16049,26965336,32.972768,-96.971932,399900,2014,3,5,1991,1990,2013,3127,8507,Dallas,Coppell,Coppell High School,394749.943819
16050,26655419,33.054332,-96.737283,275000,2013,3,4,1995,1990,NONE,3036,8276,Dallas,Plano,Plano Senior High School,270473.83356
16051,26655947,33.050569,-96.821087,460000,2013,3,4,1994,1990,NONE,3485,9583,Dallas,Plano,Shepton High School,451589.867834
16052,26863513,32.944748,-96.774801,474900,2013,4,5,1964,1960,NONE,3741,15276.58067,Dallas,Dallas,Richardson High School,460956.710221
16053,26865297,32.883854,-96.706831,239000,2013,2,3,1962,1960,NONE,1916,8276,Dallas,Dallas,Lake Highlands High School,234622.096339
16054,26865384,32.88534,-96.708888,419900,2013,3,4,1966,1960,NONE,3611,11325,Dallas,Dallas,Lake Highlands High School,406088.204182
16055,26866685,32.879979,-96.723676,490073.43,2013,4.5,5,2010,2010,NONE,4531.12212,13068,Dallas,Dallas,Lake Highlands High School,484977.373223
16056,26866887,32.877172,-96.7239,490073.43,2014,2.5,4,1964,1960,NONE,3059,9147,Dallas,Dallas,Lake Highlands High School,481374.349494
16057,26869614,32.904197,-96.739257,385000,2014,3,4,1976,1970,NONE,2690,8977,Dallas,Dallas,Lake Highlands High School,378505.334127
16058,26869638,32.903354,-96.739039,418000,2014,3,3,1976,1970,2014,3427,8712,Dallas,Dallas,Lake Highlands High School,406233.854474
16059,26870921,32.940381,-96.792718,490073.43,2013,4.5,4,1974,1970,NONE,4522,15276.58067,Dallas,Dallas,Richardson High School,484966.662688
16060,26872430,32.958871,-96.795869,219900,2013,2.5,4,1969,1960,NONE,2333,10236,Dallas,Dallas,Richardson High School,216608.471378
16061,26730686,32.761245,-96.831811,489000,2013,2,2,1956,1950,NONE,2030,7500,Dallas,Dallas,Sunset High School,465526.36128
16062,26739984,32.82145,-96.701954,299000,2013,2,3,1938,1930,NONE,2175,8712,Dallas,Dallas,Bryan Adams High School,292753.262482
16063,26743031,32.83602,-96.692379,160000,2014,2,4,1958,1950,NONE,1866,7405,Dallas,Dallas,Bryan Adams High School,156883.733117
16064,26743244,32.848971,-96.693245,339000,2014,3,5,1963,1960,NONE,3145,13503,Dallas,Dallas,Bryan Adams High School,331026.775372
16065,26743338,32.849613,-96.696567,285000,2014,2,3,1961,1960,NONE,1898,9086,Dallas,Dallas,Bryan Adams High School,282820.295249
16066,26785367,32.786602,-96.703771,130990,2013,2.5,3,1965,1960,NONE,2008,8276,Dallas,Dallas,Skyline High School,126172.895979
16067,26786094,32.784257,-96.708378,122500,2014,2,3,1970,1970,NONE,1878,7405,Dallas,Dallas,Skyline High School,119868.554607
16068,26786599,32.850956,-96.710595,239900,2014,2,3,1950,1950,NONE,1222,7405,Dallas,Dallas,Bryan Adams High School,231724.286843
16069,26786749,32.85348,-96.71525,490073.43,2013,3,4,1953,1950,NONE,2924,12632,Dallas,Dallas,Bryan Adams High School,484636.375505
16070,26788506,32.872046,-96.840363,339000,2013,2,3,1951,1950,NONE,1549,9583,Dallas,Dallas,Thomas Jefferson High School,326645.123102
16071,26788669,32.875682,-96.842379,259900,2014,1,2,1952,1950,NONE,1130,7797,Dallas,Dallas,Thomas Jefferson High School,249066.157792
16072,26790698,32.879205,-96.853355,239900,2014,2,2,1951,1950,2007,1284,7965,Dallas,Dallas,W T White High School,232524.431449
16073,26803909,32.905217,-96.816245,490073.43,2014,4.5,4,1959,1950,NONE,3564,15276.58067,Dallas,Dallas,Hillcrest High School,485510.857674
16074,26803912,32.905212,-96.815086,459000,2014,2.5,4,1959,1950,NONE,2561,15276.58067,Dallas,Dallas,Hillcrest High School,453071.285144
16075,26804857,32.906421,-96.837519,490073.43,2014,5,6,1963,1960,NONE,4008,15276.58067,Dallas,Dallas,W T White High School,483619.506013
16076,26804969,32.903071,-96.835215,490073.43,2014,3.5,4,1963,1960,NONE,2991,15276.58067,Dallas,Dallas,W T White High School,481939.396957
16077,26806930,32.881558,-96.862115,230000,2014,2,3,1969,1960,NONE,2262,10018,Dallas,Dallas,W T White High School,230767.393587
16078,26966789,32.963424,-96.974911,299995,2014,2,3,1983,1980,NONE,2109,10454,Dallas,Coppell,Coppell High School,295060.086608
16079,26968349,32.979724,-96.978562,325000,2013,2,3,1989,1980,NONE,2573,4007,Dallas,Coppell,Coppell High School,320151.618919
16080,26968727,32.976943,-96.986899,465000,2013,4,5,1996,1990,NONE,3372,10890,Dallas,Coppell,Coppell High School,456147.884535
16081,26969912,32.966607,-97.000215,375000,2013,4,4,1989,1980,NONE,3253,11979,Dallas,Coppell,Coppell High School,370280.881349
16082,26970688,32.964258,-96.995549,285000,2013,2,3,1993,1990,NONE,2071,7405,Dallas,Coppell,Coppell High School,283191.410812
16083,26970833,32.983692,-96.965947,344000,2014,2.5,4,1993,1990,NONE,2752,5227,Dallas,Coppell,Coppell High School,338595.129116
16084,26971157,32.979954,-97.006987,425000,2013,3,4,1996,1990,1996,3210,7718,Dallas,Coppell,Coppell High School,420042.805908
16085,26973982,32.578639,-96.856028,117000,2014,2,3,1976,1970,NONE,1880,12632,Dallas,Desoto,Desoto High School,119759.145325
16086,26976847,32.605981,-96.869649,169900,2013,3,4,1977,1970,NONE,2800,9626,Dallas,Desoto,Desoto High School,169048.307664
16087,26977640,32.605236,-96.834069,142900,2014,3,4,1973,1970,NONE,2529,10018,Dallas,Desoto,Desoto High School,140888.13807
16088,26980047,32.572084,-96.865504,79900,2008,2,3,1986,1980,NONE,1127,6795,Dallas,Desoto,Desoto High School,86188.2211894
16089,26660225,33.095862,-96.746837,199900,2013,2,3,1994,1990,NONE,1786,7840,Dallas,Plano,Plano Senior High School,200236.828283
16090,26661688,33.200372,-96.652933,195000,2014,2,3,1999,1990,NONE,2262,14374,Dallas,McKinney,McKinney Boyd High School,191667.841128
16091,26874190,32.961075,-96.793634,249000,2013,2,3,1977,1970,NONE,2374,6838.5,Dallas,Dallas,Richardson High School,242781.217956
16092,26875977,32.979073,-96.796001,232000,2013,2,3,1978,1970,NONE,2188,6494,Dallas,Dallas,Pearce High School,231479.184313
16093,26879873,32.917352,-96.855384,284500,2013,2,4,1966,1960,NONE,2898,14374,Dallas,Dallas,W T White High School,284796.472602
16094,26880198,32.919806,-96.845738,292000,2013,2,4,1969,1960,NONE,2177,10018,Dallas,Dallas,W T White High School,285715.871172
16095,26880692,32.91665,-96.837503,490073.43,2013,3.5,4,1972,1970,2003,3971,13068,Dallas,Dallas,W T White High School,483557.845936
16096,26881358,32.9226,-96.825538,364500,2013,2.5,4,1967,1960,NONE,2590,11325,Dallas,Dallas,W T White High School,349036.14484
16097,26881758,32.917249,-96.827202,445000,2013,2.5,5,1963,1960,NONE,4002,1283.746275,Dallas,Dallas,W T White High School,437302.022826
16098,26746842,32.847265,-96.700411,275000,2013,2.5,3,1961,1960,NONE,2288,12401,Dallas,Dallas,Bryan Adams High School,264277.524278
16099,26882822,32.929878,-96.71046,198500,2013,3,4,1978,1970,NONE,2583,7405,Dallas,Dallas,Berkner High School,196582.249835
16100,26882918,32.926151,-96.710006,210000,2014,3,4,1981,1980,NONE,2501,8712,Dallas,Dallas,Berkner High School,202793.311824
16101,26883057,32.923313,-96.710178,174900,2013,2,4,1979,1970,NONE,2456,8407,Dallas,Dallas,Berkner High School,176261.386088
16102,26887305,32.980368,-96.784136,395000,2013,3,4,1977,1970,NONE,2648,13285,Dallas,Dallas,Pearce High School,384344.105962
16103,26889794,32.974816,-96.797463,447500,2013,3.5,4,1979,1970,NONE,3278,11325,Dallas,Dallas,Pearce High School,436104.404739
16104,26908806,32.752465,-96.646172,75000,2014,2,3,1989,1980,NONE,1312,4443,Dallas,Dallas,W W Samuell High School,64107.3859504
16105,26912543,32.8985,-96.721761,169900,2014,2,2,1998,1990,NONE,1582,3484,Dallas,Dallas,Lake Highlands High School,165052.216358
16106,26914117,32.666319,-96.934,1.00E+05,2013,2,3,1989,1980,NONE,1498,11325,Dallas,Dallas,Duncanville High School,101525.570869
16107,26935754,32.983565,-96.838558,185000,2014,2,3,1983,1980,NONE,1571,2495,Dallas,Addison,W T White High School,184791.515484
16108,26936100,32.951349,-96.842029,215000,2013,2,3,1980,1980,NONE,1858,5662,Dallas,Addison,W T White High School,215513.652927
16109,26936834,32.951082,-96.841637,344900,2014,3,4,1998,1990,NONE,2030,2134,Dallas,Addison,W T White High School,330599.311604
16110,26808895,32.895457,-96.859731,165000,2013,2,3,1962,1960,NONE,1553,11099,Dallas,Dallas,W T White High School,162895.450394
16111,26985003,32.632758,-96.909082,92500,2013,2,3,1962,1960,NONE,1753,12192,Dallas,Duncanville,Duncanville High School,91864.066741
16112,26990307,32.630653,-96.921915,164750,2014,2,3,1983,1980,NONE,2301,11335,Dallas,Duncanville,Duncanville High School,165223.335814
16113,26996148,32.944407,-96.87439,134900,2013,2,3,1959,1950,NONE,1251,7405,Dallas,Farmers Branch,Turner High School,132415.035904
16114,26662908,33.147361,-96.794782,147000,2013,2,4,1998,1990,NONE,1832,6534,Dallas,Frisco,Centennial High School,146592.64036
16115,26663076,33.105447,-96.738655,279000,2013,2.5,4,1997,1990,NONE,2618,8698,Dallas,Plano,Liberty High School,277795.060954
16116,26665044,33.221134,-96.649567,154900,2014,2,3,1999,1990,NONE,1381,6098,Dallas,McKinney,McKinney North High School,154574.784207
16117,26666318,33.162544,-96.685673,174900,2013,2,3,1999,1990,NONE,1912,6969,Dallas,McKinney,McKinney High School,171792.978207
16118,26668905,33.047195,-96.656568,249900,2013,3,4,2000,2000,NONE,2631,8472,Dallas,Plano,Williams High School,249385.52326
16119,26668944,33.047295,-96.65446,267500,2013,3.5,4,1999,1990,NONE,3020,9583,Dallas,Plano,Williams High School,261636.260201
16120,26669103,33.171395,-96.679695,136500,2014,2,3,1999,1990,NONE,1518,6098,Dallas,McKinney,McKinney High School,135184.829617
16121,26669681,33.090568,-96.730478,214900,2014,2,3,2000,2000,NONE,2014,2014,Dallas,Allen,Clark High School,209917.888489
16122,26673964,33.195143,-96.72752,285800,2013,4,4,2001,2000,NONE,3129,8276,Dallas,McKinney,McKinney North High School,281621.983648
16123,26674054,33.199512,-96.726669,399900,2014,4,5,1999,1990,NONE,3451,13503,Dallas,McKinney,McKinney North High School,390981.428479
16124,26678432,32.80159,-96.766917,389000,2013,3,4,1912,1910,2014,3500,13503,Dallas,Dallas,Woodrow Wilson High School,380689.719252
16125,26689744,32.820664,-96.765472,490073.43,2014,4,4,2007,2000,NONE,4129,12902.89528,Dallas,Dallas,Woodrow Wilson High School,483642.877483
16126,26690644,32.821596,-96.778773,239900,2013,1,2,1920,1920,NONE,1380,7840,Dallas,Dallas,North Dallas High School,231048.938339
16127,26691606,32.821573,-96.781864,490073.43,2013,3.5,3,2009,2000,NONE,3211,7840,Dallas,Dallas,North Dallas High School,483755.228558
16128,26811031,32.887131,-96.87736,104500,2013,2,3,1955,1950,NONE,1305,7405,Dallas,Dallas,W T White High School,103746.229721
16129,26812081,32.898591,-96.782201,490073.43,2013,4.5,5,1953,1950,NONE,3782,15276.58067,Dallas,Dallas,Hillcrest High School,485511.055661
16130,26749962,32.850469,-96.74071,240000,2014,2,3,1959,1950,NONE,1587,8755,Dallas,Dallas,Woodrow Wilson High School,246227.779924
16131,26751229,32.858878,-96.733956,350000,2013,2,2,1958,1950,1958,1508,9147,Dallas,Dallas,Emmett J Conrad High School,338573.437143
16132,26757543,32.890529,-96.807523,490073.43,2013,2.5,3,1979,1970,NONE,2936,8929.5,Dallas,Dallas,Hillcrest High School,484976.654757
16133,26758251,32.892864,-96.836761,490073.43,2014,5.5,5,1960,1960,NONE,4253,11107.5,Dallas,Dallas,W T White High School,481766.00677
16134,26761369,32.827143,-96.826919,135000,2013,1,2,1947,1940,1947,1026,6969,Dallas,Dallas,North Dallas High School,133230.042858
16135,26942790,32.97874,-96.869675,224900,2013,2,4,1984,1980,NONE,2549,7840,Dallas,Carrollton,Smith High School,224337.653897
16136,26944587,32.962394,-96.894614,111000,2013,2,4,1968,1960,NONE,1379,3402,Dallas,Carrollton,Smith High School,108672.428819
16137,26946940,32.978041,-96.875749,244000,2013,3,4,1981,1980,NONE,2546,10018,Dallas,Carrollton,Smith High School,244707.687575
16138,26949538,32.980398,-96.857987,179900,2014,2,2,1983,1980,NONE,1759,4791,Dallas,Carrollton,W T White High School,178884.950071
16139,26955826,32.580297,-96.935669,85000,2013,2,3,1985,1980,NONE,1437,11543,Dallas,Cedar Hill,Cedar Hill High School,90307.0890255
16140,26962651,32.592448,-96.918083,129900,2013,2.5,4,1989,1980,NONE,2166,7875,Dallas,Cedar Hill,NONE,128181.965397
16141,26962720,32.595168,-96.918891,125500,2009,2.5,4,1996,1990,NONE,1974,6534,Dallas,Cedar Hill,NONE,121808.060857
16142,26963295,32.974717,-96.961124,263000,2013,2.5,4,1991,1990,NONE,2306,4721,Dallas,Coppell,Coppell High School,255929.179132
16143,26963659,32.96516,-96.95094,392000,2014,5,4,1995,1990,NONE,3469,8903,Dallas,Coppell,Ranchview High School,381037.635736
16144,26963960,32.958271,-97.003031,213000,2012,2.5,3,1984,1980,NONE,2140,9147,Dallas,Coppell,Coppell High School,212962.184781
16145,26964605,32.96783,-96.981672,230000,2013,2,3,1989,1980,NONE,1946,6098,Dallas,Coppell,Coppell High School,233492.479137
16146,26964998,32.972434,-96.956593,424900,2014,4,4,1993,1990,NONE,3493,9387,Dallas,Coppell,Coppell High School,417765.962846
16147,26965208,32.976078,-96.967744,249900,2014,2,3,1985,1980,NONE,1985,9147,Dallas,Coppell,Coppell High School,245651.709354
16148,26966387,32.962019,-96.978271,325000,2014,3,3,1982,1980,2012,2271,12632,Dallas,Coppell,Coppell High School,317108.077013
16149,26969597,32.976336,-97.005037,365000,2013,4,4,1988,1980,NONE,2905,15276.58067,Dallas,Coppell,Coppell High School,360482.177729
16150,27001265,32.938238,-96.876267,197500,2014,3,3,1985,1980,NONE,1794,8755,Dallas,Farmers Branch,Turner High School,195336.206373
16151,26585505,33.04219,-96.739587,194500,2013,3,4,1977,1970,NONE,2105,9583,Dallas,Plano,Plano Senior High School,191852.638451
16152,26586355,32.991294,-96.8422,349000,2014,3.5,4,1984,1980,NONE,3167,13068,Dallas,Dallas,Shepton High School,343322.613453
16153,26586917,33.006672,-96.810672,339000,2013,4,4,1981,1980,NONE,2918,9853,Dallas,Dallas,Shepton High School,327915.059696
16154,27013212,32.866087,-96.63991,215000,2013,3,4,1974,1970,NONE,2244,15276.58067,Dallas,Garland,Garland High School,212987.034285
16155,26772321,32.714099,-96.83772,70000,2013,1,2,1951,1950,NONE,964,7840,Dallas,Dallas,South Oak Cliff High School,59962.4839098
16156,26970822,32.982976,-96.967311,299900,2014,2,3,1994,1990,NONE,2104,6185,Dallas,Coppell,Coppell High School,296378.550574
16157,26971445,32.967308,-96.966325,204900,2013,2,3,1984,1980,NONE,1809,7000,Dallas,Coppell,Coppell High School,202071.861144
16158,26971783,32.961415,-96.965716,169900,2013,2,3,1983,1980,NONE,1218,7866,Dallas,Coppell,Coppell High School,165456.450092
16159,26975019,32.599515,-96.842472,149875,2014,2.5,3,1985,1980,NONE,2001,10018,Dallas,Desoto,Desoto High School,147989.648308
16160,26975862,32.586929,-96.894777,149500,2014,2,3,2001,2000,NONE,2149,8232,Dallas,Desoto,Desoto High School,146701.52493
16161,26789258,32.888578,-96.845306,490073.43,2013,3,4,1954,1950,2013,2728,15276.58067,Dallas,Dallas,W T White High School,482522.115843
16162,27016415,32.962584,-96.62785,280000,2013,4,5,1995,1990,NONE,3078,7601,Dallas,Garland,Garland High School,272755.486884
16163,27017607,32.923499,-96.702231,127000,2014,2,3,1964,1960,NONE,1710,7405,Dallas,Garland,Berkner High School,123903.767661
16164,27019329,32.937045,-96.635372,139900,2014,2,3,1977,1970,NONE,1745,6969,Dallas,Garland,Garland High School,137363.135447
16165,27020026,32.946625,-96.635222,169900,2013,2.5,3,1981,1980,NONE,2006,8276,Dallas,Garland,Garland High School,166671.532445
16166,27020245,32.948079,-96.627478,142500,2010,2,3,1984,1980,NONE,1917,8407,Dallas,Garland,Garland High School,138640.079549
16167,26976388,32.568239,-96.844466,112000,2013,2,3,1990,1990,NONE,1791,5227,Dallas,Desoto,Desoto High School,111679.604461
16168,26694835,32.828238,-96.769328,389000,2013,2,2,1946,1940,NONE,1570,6969,Dallas,Dallas,Woodrow Wilson High School,376996.856973
16169,26695383,32.824244,-96.778435,429000,2014,1.5,3,1924,1920,NONE,1826,7405,Dallas,Dallas,Woodrow Wilson High School,423545.882756
16170,26589653,32.992271,-96.72088,299900,2014,2.5,3,1971,1970,NONE,2386,15276.58067,Dallas,Richardson,Plano Senior High School,294067.695767
16171,26591151,32.991884,-96.782681,339900,2013,3,4,1984,1980,NONE,2850,10018,Dallas,Dallas,Shepton High School,332009.525072
16172,26593395,33.043937,-96.765797,225000,2013,3,4,1979,1970,NONE,2860,10018,Dallas,Plano,Plano Senior High School,224176.186213
16173,26595489,32.997407,-96.78179,329000,2014,3,4,1989,1980,NONE,3109,13939,Dallas,Dallas,Shepton High School,317732.248884
16174,26595919,33.020543,-96.809088,349900,2013,3,4,1983,1980,NONE,2515,9583,Dallas,Plano,Shepton High School,337650.382207
16175,26790619,32.877371,-96.85351,229000,2013,2,3,1951,1950,NONE,1614,8276,Dallas,Dallas,W T White High School,228156.281532
16176,26792539,32.876909,-96.845807,4.00E+05,2013,2.5,4,1951,1950,2013,2355,7405,Dallas,Dallas,Thomas Jefferson High School,396063.464322
16177,26981676,32.601296,-96.848482,105000,2014,2,3,1984,1980,NONE,2006,11499,Dallas,Desoto,Desoto High School,103534.240018
